id,city,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,fps_list,channel
889,El Tarter,,Andorra,AND,Europe,42.5803334,1.6496963,0.0,1052.0,77265.0,7.6,0.0,172.0,48.1,27.2,0.0,"[tL_zMUNrhUw,Ky_mHniGdAE,0eflYQNAZq4,ytTwRWExX8I,h39cy2I84rY]","[[0],[0],[0],[0],[0]]","[[1078],[29],[430],[717],[17]]","[[1403],[240],[472],[798],[520]]","[0,0,0,0,0]","[16092020,31102024,4062019,6022018,27112023]","[30,30,30,30,30]","[UC2s4RE3zutDyS0Ibq06S7Gw,UCHhqou8CmYuktpXZN0H91xA,UC6lwJuw1Uj-LN7MlZbwYVKg,UCAoWeN81_EqTgQs0QQnUIbw,UCrzS-oNwWlnCtdtsdcPMmiA]"
890,Soldeu,,Andorra,AND,Europe,42.5768944,1.6682694,0.0,602.0,77265.0,7.6,0.0,172.0,48.1,27.2,0.0,"[tL_zMUNrhUw,F9lmr2VsEcQ,yRnBCP8903w,h39cy2I84rY]","[[0],[0],[0],[0]]","[[1491],[611],[748],[4560]]","[[1522],[675],[758],[4915]]","[0,0,0,0]","[16092020,22022025,12052020,27112023]","[30,30,30,30]","[UC2s4RE3zutDyS0Ibq06S7Gw,UCeaLkQCZ2LLKwenAC1Eem6A,UCv4VbLmP58ef1ZA686dcvvQ,UCrzS-oNwWlnCtdtsdcPMmiA]"
891,Sant Julià de Lòria,,Andorra,AND,Europe,42.465829,1.491697,0.0,8022.0,77265.0,7.6,0.0,172.0,48.1,0.0,0.0,"[HwTJ1JCVQpE,C30KC89jMwE,rxeQiSezhyI,Yg7ppcvO49A,yRnBCP8903w,OZ3DOPUKxuE]","[[0],[0],[0,0],[0],[0],[0]]","[[803],[0],[820,964],[411],[95],[549]]","[[840],[156],[885,1148],[622],[235],[1060]]","[0,0,0,0,0,0]","[27042022,9072020,5112023,31012022,12052020,1032025]","[30,30,30,30,30,30]","[UCOWUriW4F_0tSRW7N0eLX2g,UCOWUriW4F_0tSRW7N0eLX2g,UCcwGwvM5iPB9IvtTnMTVcEg,UCcCuNcYiq1czOvMw3yBK8UQ,UCv4VbLmP58ef1ZA686dcvvQ,UCeaLkQCZ2LLKwenAC1Eem6A]"
892,La Massana,,Andorra,AND,Europe,42.5442014,1.5163754,0.0,7211.0,77265.0,7.6,0.0,172.0,48.1,0.0,0.0,"[C30KC89jMwE,Yg7ppcvO49A,0qbqg_3XcZs]","[[0],[0],[0]]","[[400],[1659],[31]]","[[552],[2164],[375]]","[0,0,0]","[9072020,31012022,19072024]","[30,30,30]","[UCOWUriW4F_0tSRW7N0eLX2g,UCcCuNcYiq1czOvMw3yBK8UQ,UCEbbntcGh0ah6CAveo3rQNQ]"
893,Encamp,,Andorra,AND,Europe,42.5360425,1.5836096,0.0,11223.0,77265.0,7.6,0.0,172.0,48.1,0.0,0.0,"[Ky_mHniGdAE,F9lmr2VsEcQ,wljdUy4F1Uc,C2ke4zms-kk,ytTwRWExX8I,h39cy2I84rY]","[[0],[0,0,0],[0],[0],[0],[0]]","[[869],[784,1179,1550],[362],[563],[0],[960]]","[[1132],[1110,1323,1788],[535],[740],[99],[1161]]","[0,0,0,0,0,0]","[31102024,22022025,11102023,18072024,6022018,27112023]","[30,30,30,30,30,30]","[UCHhqou8CmYuktpXZN0H91xA,UCeaLkQCZ2LLKwenAC1Eem6A,UCW8HEi2Y1IMriSDI8M0mQ5A,UCybykuc_xad-k0LMP6cY50g,UCAoWeN81_EqTgQs0QQnUIbw,UCrzS-oNwWlnCtdtsdcPMmiA]"
894,La Seu d'Urgell,Lleida,Spain,ESP,Europe,42.3575723,1.4560067,0.0,12041.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,"[rxeQiSezhyI,OZ3DOPUKxuE]","[[0],[0]]","[[1983],[1642]]","[[2199],[1884]]","[0,0]","[5112023,1032025]","[30,30]","[UCcwGwvM5iPB9IvtTnMTVcEg,UCeaLkQCZ2LLKwenAC1Eem6A]"
895,Montellà i Martinet,Lleida,Spain,ESP,Europe,42.3604819,1.6943895,0.0,619.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,[rxeQiSezhyI],[[0]],[[3160]],[[3240]],[0],[05112023],[30],[UCcwGwvM5iPB9IvtTnMTVcEg]
896,Bellver de Cerdanya,Lleida,Spain,ESP,Europe,42.3702061,1.7745202,0.0,1809.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,[rxeQiSezhyI],[[0]],[[3597]],[[3649]],[0],[05112023],[30],[UCcwGwvM5iPB9IvtTnMTVcEg]
897,Prats i Sansor,Lleida,Spain,ESP,Europe,42.3654525,1.8372016,0.0,254.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,[rxeQiSezhyI],[[0]],[[3955]],[[3986]],[0],[05112023],[30],[UCcwGwvM5iPB9IvtTnMTVcEg]
898,La Molina,Girona,Spain,ESP,Europe,42.3427392,1.9562059,0.0,308.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,[rxeQiSezhyI],[[0]],[[4620]],[[4714]],[0],[05112023],[30],[UCcwGwvM5iPB9IvtTnMTVcEg]
899,Toses,Girona,Spain,ESP,Europe,42.3218595,2.0168227,0.0,155.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,[rxeQiSezhyI],[[0]],[[5642]],[[5666]],[0],[05112023],[30],[UCcwGwvM5iPB9IvtTnMTVcEg]
900,Mas de Ribafeta,,Andorra,AND,Europe,42.568221,1.488687,0.0,8510.0,77265.0,7.6,0.0,172.0,48.1,0.0,0.0,[Yg7ppcvO49A],[[0]],[[2199]],[[2387]],[0],[31012022],[30],[UCcCuNcYiq1czOvMw3yBK8UQ]
901,Adrall,Lleida,Spain,ESP,Europe,42.3265986,1.401288,0.0,178.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,[OZ3DOPUKxuE],[[0]],[[1974]],[[2020]],[0],[01032025],[30],[UCeaLkQCZ2LLKwenAC1Eem6A]
902,El Pla de Sant Tirs,Lleida,Spain,ESP,Europe,42.3124101,1.3831612,0.0,366.0,47351567.0,3.9,99.0,169.0,46.3,34.7,0.0,[OZ3DOPUKxuE],[[0]],[[2100]],[[2165]],[0],[01032025],[30],[UCeaLkQCZ2LLKwenAC1Eem6A]
903,Balzers,,Liechtenstein,LIE,Europe,47.0688822,9.506159,0.0,4628.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[sh-nsMhk_3k,sJ3kqMsF6gw,SIi1fFNRGTU,XsQuWRGgGNk,NEYZs1yzG30,Z0Y1qIWhDU0,Iqg48tDqPEY,ghwg7XR9hYo]","[[0],[0],[0],[0],[0],[0,0],[0],[0]]","[[10],[73],[1526],[3664],[18],[0,3895],[2910],[0]]","[[226],[284],[1615],[3847],[227],[378,4235],[3085],[288]]","[0,0,0,0,0,0,0,0]","[19122021,5012024,28052023,14102021,13012023,27092022,6112024,29042023]","[30,30,30,30,30,30,30,30]","[UCShvWgyg1akkI7Fn0q8-IRw,UC12FUHVhwpC5lMYsMPMbmyg,UCOpfzYU2yx_D4Ve1qJqfyhA,UCOTltJnsvy8V9ku46nARF6w,UCOpfzYU2yx_D4Ve1qJqfyhA,UCOpfzYU2yx_D4Ve1qJqfyhA,UC1EyY4iqdnCB1MIL5JVe6bg,UCOpfzYU2yx_D4Ve1qJqfyhA]"
904,Triesen,,Liechtenstein,LIE,Europe,47.106705,9.525831,0.0,5275.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[sh-nsMhk_3k,sJ3kqMsF6gw,SIi1fFNRGTU,uZDBUddORzo,NEYZs1yzG30,TQROIp5hq3c,Z0Y1qIWhDU0,Iqg48tDqPEY,ghwg7XR9hYo]","[[0],[0],[0],[0],[0],[0],[0,0],[0],[0]]","[[337],[411],[1181],[1169],[228],[900],[490,3594],[2771],[395]]","[[568],[646],[1414],[1266],[502],[1430],[710,3790],[2840],[820]]","[0,0,0,0,0,0,0,0,0]","[19122021,5012024,28052023,16062018,13012023,8102023,27092022,6112024,29042023]","[30,30,30,30,30,30,30,30,30]","[UCShvWgyg1akkI7Fn0q8-IRw,UC12FUHVhwpC5lMYsMPMbmyg,UCOpfzYU2yx_D4Ve1qJqfyhA,UCLybjxNRc6s3QXSmXOzTRxQ,UCOpfzYU2yx_D4Ve1qJqfyhA,UCl127AQQfhbXtxq57Rblr-g,UCOpfzYU2yx_D4Ve1qJqfyhA,UC1EyY4iqdnCB1MIL5JVe6bg,UCOpfzYU2yx_D4Ve1qJqfyhA]"
905,Schaan,,Liechtenstein,LIE,Europe,47.1663397,9.510312,0.0,5998.0,38137.0,0.0,0.0,0.0,44.1,0.0,19.05,"[sh-nsMhk_3k,sJ3kqMsF6gw,SIi1fFNRGTU,XsQuWRGgGNk,uZDBUddORzo,Z0Y1qIWhDU0,Iqg48tDqPEY,ghwg7XR9hYo]","[[0],[0],[0],[0],[0,0],[0,0],[0],[0]]","[[899],[1060],[393],[2447],[1592,3020],[1123,2919],[1400],[1462]]","[[1110],[1395],[757],[2745],[1802,3263],[1500,3168],[1900],[1697]]","[0,0,0,0,0,0,0,0]","[19122021,5012024,28052023,14102021,16062018,27092022,6112024,29042023]","[30,30,30,30,30,30,30,30]","[UCShvWgyg1akkI7Fn0q8-IRw,UC12FUHVhwpC5lMYsMPMbmyg,UCOpfzYU2yx_D4Ve1qJqfyhA,UCOTltJnsvy8V9ku46nARF6w,UCLybjxNRc6s3QXSmXOzTRxQ,UCOpfzYU2yx_D4Ve1qJqfyhA,UC1EyY4iqdnCB1MIL5JVe6bg,UCOpfzYU2yx_D4Ve1qJqfyhA]"
906,Nendeln,,Liechtenstein,LIE,Europe,47.1973842,9.5430689,0.0,4008.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[sh-nsMhk_3k,sJ3kqMsF6gw,XsQuWRGgGNk,uZDBUddORzo,Z0Y1qIWhDU0,Iqg48tDqPEY]","[[0],[0],[0],[0,0],[0],[0]]","[[1135],[1412],[2083],[1964,2260],[1501],[1246]]","[[1190],[1630],[2359],[2254,2514],[1663],[1302]]","[0,0,0,0,0,0]","[19122021,5012024,14102021,16062018,27092022,6112024]","[30,30,30,30,30,30]","[UCShvWgyg1akkI7Fn0q8-IRw,UC12FUHVhwpC5lMYsMPMbmyg,UCOTltJnsvy8V9ku46nARF6w,UCLybjxNRc6s3QXSmXOzTRxQ,UCOpfzYU2yx_D4Ve1qJqfyhA,UC1EyY4iqdnCB1MIL5JVe6bg]"
907,Schaanwald,,Liechtenstein,LIE,Europe,47.2165446,9.5700026,0.0,4401.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[sh-nsMhk_3k,Z0Y1qIWhDU0]","[[0],[0]]","[[1263],[1664]]","[[1539],[1713]]","[0,0]","[19122021,27092022]","[30,30]","[UCShvWgyg1akkI7Fn0q8-IRw,UCOpfzYU2yx_D4Ve1qJqfyhA]"
908,Vaduz,,Liechtenstein,LIE,Europe,47.1392862,9.5227962,0.0,5197.0,38137.0,0.0,0.0,0.0,44.1,0.0,16.67,"[sJ3kqMsF6gw,sh-nsMhk_3k,SIi1fFNRGTU,XsQuWRGgGNk,uZDBUddORzo,Z0Y1qIWhDU0,Iqg48tDqPEY,ghwg7XR9hYo]","[[0],[0],[0],[0],[0,0],[0,0],[0,0],[0]]","[[650],[568],[760],[2758],[1267,3560],[711,3169],[1909,2050],[830]]","[[1055],[891],[1180],[3545],[1583,4002],[1122,3593],[1935,2770],[1461]]","[0,0,0,0,0,0,0,0]","[5012024,19122021,28052023,14102021,16062018,27092022,6112024,29042023]","[30,30,30,30,30,30,30,30]","[UC12FUHVhwpC5lMYsMPMbmyg,UCShvWgyg1akkI7Fn0q8-IRw,UCOpfzYU2yx_D4Ve1qJqfyhA,UCOTltJnsvy8V9ku46nARF6w,UCLybjxNRc6s3QXSmXOzTRxQ,UCOpfzYU2yx_D4Ve1qJqfyhA,UC1EyY4iqdnCB1MIL5JVe6bg,UCOpfzYU2yx_D4Ve1qJqfyhA]"
909,Eschen,,Liechtenstein,LIE,Europe,47.2126274,9.5233202,0.0,4008.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,[sJ3kqMsF6gw],[[0]],[[1631]],[[1842]],[0],[05012024],[30],[UC12FUHVhwpC5lMYsMPMbmyg]
910,Bendern,,Liechtenstein,LIE,Europe,47.2122144,9.5062136,0.0,1663.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[sJ3kqMsF6gw,uZDBUddORzo,Z0Y1qIWhDU0,ghwg7XR9hYo]","[[0],[0],[0],[0,0]]","[[1843],[2593],[2605],[1796,1948]]","[[1886],[2741],[2835],[1936,2114]]","[0,0,0,0]","[5012024,16062018,27092022,29042023]","[30,30,30,30]","[UC12FUHVhwpC5lMYsMPMbmyg,UCLybjxNRc6s3QXSmXOzTRxQ,UCOpfzYU2yx_D4Ve1qJqfyhA,UCOpfzYU2yx_D4Ve1qJqfyhA]"
911,Haag,,Switzerland,CHE,Europe,47.2121059,9.4916597,0.0,1180.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[sJ3kqMsF6gw],"[[0,0]]","[[1971,1982]]","[[1977,2033]]",[0],[5012024],[30],[UC12FUHVhwpC5lMYsMPMbmyg]
912,Gams,,Switzerland,CHE,Europe,47.2054106,9.4421264,0.0,2971.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[sJ3kqMsF6gw],[[0]],[[2154]],[[2255]],[0],[05012024],[30],[UC12FUHVhwpC5lMYsMPMbmyg]
913,Planken,,Liechtenstein,LIE,Europe,47.1858848,9.5452211,0.0,478.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,[SIi1fFNRGTU],[[0]],[[39]],[[191]],[0],[28052023],[30],[UCOpfzYU2yx_D4Ve1qJqfyhA]
914,Raggal,,Austria,AUT,Europe,47.209833,9.837458,0.0,864.0,8917205.0,4.9,0.0,173.0,44.8,30.8,0.0,[XsQuWRGgGNk],[[0]],[[104]],[[159]],[0],[14102021],[30],[UCOTltJnsvy8V9ku46nARF6w]
915,Ludesch,,Austria,AUT,Europe,47.1954575,9.7826125,0.0,3371.0,8917205.0,4.9,0.0,173.0,44.8,30.8,0.0,[XsQuWRGgGNk],[[0]],[[485]],[[582]],[0],[14102021],[30],[UCOTltJnsvy8V9ku46nARF6w]
916,Thüringen,,Austria,AUT,Europe,47.2,9.7666667,0.0,2222.0,8917205.0,4.9,0.0,173.0,44.8,30.8,0.0,[XsQuWRGgGNk],[[0]],[[604]],[[700]],[0],[14102021],[30],[UCOTltJnsvy8V9ku46nARF6w]
917,Bludesch,,Austria,AUT,Europe,47.1995763,9.7464679,0.0,2364.0,8917205.0,4.9,0.0,173.0,44.8,30.8,0.0,[XsQuWRGgGNk],[[0]],[[700]],[[919]],[0],[14102021],[30],[UCOTltJnsvy8V9ku46nARF6w]
918,Schlins,,Austria,AUT,Europe,47.2049457,9.6978746,0.0,2404.0,8917205.0,4.9,0.0,173.0,44.8,30.8,0.0,[XsQuWRGgGNk],[[0]],[[948]],[[1061]],[0],[14102021],[30],[UCOTltJnsvy8V9ku46nARF6w]
919,Satteins,,Austria,AUT,Europe,47.2251166,9.6720215,0.0,2703.0,8917205.0,4.9,0.0,173.0,44.8,30.8,0.0,[XsQuWRGgGNk],"[[0,0]]","[[1145,1163]]","[[1162,1219]]",[0],[14102021],[30],[UCOTltJnsvy8V9ku46nARF6w]
920,Göfis,,Austria,AUT,Europe,47.2364396,9.6313427,0.0,3305.0,8917205.0,4.9,0.0,173.0,44.8,30.8,0.0,[XsQuWRGgGNk],[[0]],[[1389]],[[1527]],[0],[14102021],[30],[UCOTltJnsvy8V9ku46nARF6w]
921,Feldkirch,,Austria,AUT,Europe,47.2375671,9.5981724,0.0,33420.0,8917205.0,4.9,0.0,173.0,44.8,30.8,25.64,"[XsQuWRGgGNk,Iqg48tDqPEY]","[[0],[0,0]]","[[1715],[3,296]]","[[2053],[260,441]]","[0,0]","[14102021,6112024]","[30,30]","[UCOTltJnsvy8V9ku46nARF6w,UC1EyY4iqdnCB1MIL5JVe6bg]"
922,Malbun,,Liechtenstein,LIE,Europe,47.102619,9.6083069,0.0,50.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,[uZDBUddORzo],[[0]],[[23]],[[262]],[0],[16062018],[30],[UCLybjxNRc6s3QXSmXOzTRxQ]
923,Steg,,Liechtenstein,LIE,Europe,47.1125814,9.576657,0.0,50.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,[uZDBUddORzo],[[0]],[[389]],[[444]],[0],[16062018],[30],[UCLybjxNRc6s3QXSmXOzTRxQ]
924,Triesenberg,,Liechtenstein,LIE,Europe,47.1186181,9.5433663,0.0,2636.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[uZDBUddORzo,NEYZs1yzG30,TQROIp5hq3c]","[[0,0],[0],[0]]","[[688,4350],[730],[0]]","[[983,4617],[1129],[646]]","[0,0,0]","[16062018,13012023,8102023]","[30,30,30]","[UCLybjxNRc6s3QXSmXOzTRxQ,UCOpfzYU2yx_D4Ve1qJqfyhA,UCl127AQQfhbXtxq57Rblr-g]"
925,Masescha,,Liechtenstein,LIE,Europe,47.132505,9.5434979,0.0,140.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,[NEYZs1yzG30],"[[0,0]]","[[1255,1806]]","[[1370,1847]]",[0],[13012023],[30],[UCOpfzYU2yx_D4Ve1qJqfyhA]
926,Mauren,,Liechtenstein,LIE,Europe,47.2196512,9.5418065,0.0,4404.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[Z0Y1qIWhDU0,Iqg48tDqPEY]","[[0],[0,0]]","[[1714],[489,1038]]","[[2020],[731,1245]]","[0,0]","[27092022,6112024]","[30,30]","[UCOpfzYU2yx_D4Ve1qJqfyhA,UC1EyY4iqdnCB1MIL5JVe6bg]"
927,Schellenberg,,Liechtenstein,LIE,Europe,47.2312022,9.5458021,0.0,1091.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,"[Z0Y1qIWhDU0,Iqg48tDqPEY,ghwg7XR9hYo]","[[0],[0,0,0],[0]]","[[2021],[731,753,920],[2157]]","[[2188],[750,862,1036],[2244]]","[0,0,0]","[27092022,6112024,29042023]","[30,30,30]","[UCOpfzYU2yx_D4Ve1qJqfyhA,UC1EyY4iqdnCB1MIL5JVe6bg,UCOpfzYU2yx_D4Ve1qJqfyhA]"
928,Ruggell,,Liechtenstein,LIE,Europe,47.2397575,9.5262871,0.0,2322.0,38137.0,0.0,0.0,0.0,44.1,0.0,0.0,[Z0Y1qIWhDU0],[[0]],[[2400]],[[2580]],[0],[27092022],[30],[UCOpfzYU2yx_D4Ve1qJqfyhA]
929,Serravalle,,San Marino,SMR,Europe,43.9699026,12.4802946,0.0,9258.0,33938.0,0.0,100.0,0.0,45.9,0.0,0.0,"[0mXQnTTj3I8,S-S1Vn7wy3A,HTU0ST4COWk,E0TcC2B5iQk]","[[1],[0],[0],[0]]","[[2778],[918],[93],[55]]","[[2862],[1082],[263],[211]]","[0,0,0,0]","[30042022,18122022,18122022,18062022]","[30,30,30,30]","[UCIStmb2WWwUe9cgfs1W-BUw,UC2fnpxL0qJBoEzS2-C1TlZA,UC2fnpxL0qJBoEzS2-C1TlZA,UC_V2-rK2e97fZNCQUDGO7zA]"
930,Domagnano,,San Marino,SMR,Europe,43.9475027,12.4690616,0.0,3161.0,33938.0,0.0,100.0,0.0,45.9,0.0,0.0,"[S-S1Vn7wy3A,E0TcC2B5iQk]","[[0],[0]]","[[608],[292]]","[[850],[573]]","[0,0]","[18122022,18062022]","[30,30]","[UC2fnpxL0qJBoEzS2-C1TlZA,UC_V2-rK2e97fZNCQUDGO7zA]"
931,Cailungo,,San Marino,SMR,Europe,43.9486486,12.451808,0.0,2076.0,33938.0,0.0,100.0,0.0,45.9,0.0,0.0,[HTU0ST4COWk],[[0]],[[470]],[[721]],[0],[18122022],[30],[UC2fnpxL0qJBoEzS2-C1TlZA]
932,Maseru,,Lesotho,LSO,Africa,-29.310054,27.478222,0.0,359753.0,2142252.0,31.9,82.01,162.0,23.7,0.0,0.0,"[aTUTzj7Br4M,hpyk9hHgfQA,1yd383o1ycc,eYgZmHXzZio,fNkMoxcJNkg,r3RDfOfPQqg]","[[0],[0],[0],[0],[0],[0]]","[[0],[250],[1570],[0],[108],[0]]","[[316],[374],[1785],[959],[1012],[470]]","[0,0,0,0,0,0]","[7012022,11082023,9032022,5012022,21042025,6012022]","[30,30,30,30,30,30]","[UCnhA04VhSBKvXaoIyc13L5Q,UCTnoGY7VGoJrE3qwSBZqkcg,UCnhA04VhSBKvXaoIyc13L5Q,UCnhA04VhSBKvXaoIyc13L5Q,UCWK0oEc39hg2Emcvtn0azhA,UCnhA04VhSBKvXaoIyc13L5Q]"
933,Qacha's Nek,,Lesotho,LSO,Africa,-29.9656502,28.7380611,0.0,74566.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[hpyk9hHgfQA],[[0]],[[10085]],[[10299]],[0],[11082023],[30],[UCTnoGY7VGoJrE3qwSBZqkcg]
934,Ramabanta,,Lesotho,LSO,Africa,-29.6654245,27.7945049,0.0,1971.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[hpyk9hHgfQA],[[0]],[[4343]],[[4640]],[0],[11082023],[30],[UCTnoGY7VGoJrE3qwSBZqkcg]
935,Nyakosoba,,Lesotho,LSO,Africa,-29.5244503,27.7734169,0.0,10893.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[hpyk9hHgfQA],[[0]],[[2697]],[[2812]],[0],[11082023],[30],[UCTnoGY7VGoJrE3qwSBZqkcg]
936,Roma,,Lesotho,LSO,Africa,-29.4505529,27.7141525,0.0,14259.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[hpyk9hHgfQA],"[[0,0]]","[[1500,680]]","[[2112,1030]]",[0],[11082023],[30],[UCTnoGY7VGoJrE3qwSBZqkcg]
937,Teyateyaneng,,Lesotho,LSO,Africa,-29.1519737,27.7427554,0.0,27272.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[1yd383o1ycc],[[0]],[[0]],[[419]],[0],[09032022],[30],[UCnhA04VhSBKvXaoIyc13L5Q]
938,Makhalanyane,,Lesotho,LSO,Africa,-29.4104281,27.621792,0.0,3458.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[fNkMoxcJNkg],[[0]],[[1196]],[[1351]],[0],[21042025],[30],[UCWK0oEc39hg2Emcvtn0azhA]
939,Ntsi,,Lesotho,LSO,Africa,-29.5685316,27.7076472,0.0,1123.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[fNkMoxcJNkg],[[0]],[[1627]],[[1761]],[0],[21042025],[30],[UCWK0oEc39hg2Emcvtn0azhA]
940,Nazareth,,Lesotho,LSO,Africa,-29.4019177,27.80056,0.0,19199.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[fNkMoxcJNkg],[[0]],[[1767]],[[1857]],[0],[21042025],[30],[UCWK0oEc39hg2Emcvtn0azhA]
941,Fosi,,Lesotho,LSO,Africa,-29.426281325082,27.8942368952098,0.0,3458.0,2142252.0,31.9,82.01,162.0,23.7,44.9,0.0,[fNkMoxcJNkg],[[0]],[[2120]],[[2257]],[0],[21042025],[30],[UCWK0oEc39hg2Emcvtn0azhA]
942,Manzini,,Eswatini,SWZ,Africa,-26.4976444,31.3750815,0.0,110537.0,1160164.0,33.5,90.75,164.0,24.4,54.6,0.0,[oreiMRvlsDo],[[0]],[[0]],[[438]],[0],[24102019],[30],[UC-veQ7p4gbovWX-aDZZcR8g]
943,Mbabane,,Eswatini,SWZ,Africa,-26.325745,31.144663,0.0,76218.0,1160164.0,33.5,90.75,164.0,24.4,54.6,0.0,[5DOgshHF_vw],[[0]],[[33]],[[760]],[0],[09032024],[30],[UCmKcQFlFJjc4ruSf2clPM-w]
944,Lobamba,,Eswatini,SWZ,Africa,-26.4537472820761,31.1894225389079,0.0,114585.0,1160164.0,33.5,90.75,164.0,24.4,54.6,0.0,[kPxfGflGDNI],[[0]],[[375]],[[618]],[0],[22022020],[30],[UC1Pnn99Xv9UGPPWKl6Urfeg]
945,Swakopmund,,Namibia,NAM,Africa,-22.6767841,14.5313988,0.0,53009.0,2540916.0,34.8,92.25,165.0,0.0,59.1,0.0,"[wWRuPnjz9F8,V9cNVpiutY8,Qi7WJSc9-YU]","[[0],[0],[0]]","[[12],[1078],[20]]","[[135],[1470],[255]]","[0,0,0]","[1052023,26042023,1032022]","[30,30,30]","[UCcCLWOn7NtrAS03zoUpmWxA,UCcCLWOn7NtrAS03zoUpmWxA,UCsbyn53ga4a7RWecPxLKN8A]"
946,Walvis Bay,,Namibia,NAM,Africa,-22.9434085,14.5077065,0.0,102704.0,2540916.0,34.8,92.25,165.0,0.0,59.1,0.0,"[wWRuPnjz9F8,4SmW6uwgcG4,BIRaJrMygLM]","[[0],[0],[0,0]]","[[890],[2],[56,223]]","[[1683],[1279],[160,252]]","[0,0,0]","[1052023,16092021,24042023]","[30,30,30]","[UCcCLWOn7NtrAS03zoUpmWxA,UCEX7RcF56yJusTUSbGX9jEw,UCcCLWOn7NtrAS03zoUpmWxA]"
947,Windhoek,,Namibia,NAM,Africa,-22.5335601,17.0454775,0.0,386219.0,2540916.0,34.8,92.25,165.0,0.0,59.1,0.0,"[4JT1m_AyT3g,guqexstDK88,UNpECkOWPe0]","[[0],[0],[0,0]]","[[565],[5],[237,1023]]","[[708],[2345],[968,1318]]","[0,0,0]","[25062023,1082024,18042021]","[30,30,30]","[UCWHGvEw5IAiVNdISRuFrkew,UCJQ4a1vGJz6v746ZmzzB0kg,UCwOtI6Lh7SjCSL0-paF07Hg]"
948,Usakos,,Namibia,NAM,Africa,-21.996963,15.5874,0.0,9147.0,2540916.0,34.8,92.25,165.0,0.0,59.1,0.0,[V9cNVpiutY8],[[0]],[[200]],[[350]],[0],[26042023],[30],[UCcCLWOn7NtrAS03zoUpmWxA]
949,Serowe,,Botswana,BWA,Africa,-22.39776,26.703289,0.0,55676.0,2351625.0,26.4,86.82,168.0,26.8,53.3,0.0,[mErnuiSbEr8],"[[0,0]]","[[120,1375]]","[[1345,1903]]",[0],[21102023],[30],[UC7gQP8t_Wh6MDfWN5qtm5-w]
950,Molepolole,,Botswana,BWA,Africa,-24.4058025,25.5151645,0.0,74861.0,2351625.0,26.4,86.82,168.0,26.8,53.3,0.0,[OOwmkI59qHU],[[0]],[[112]],[[1088]],[0],[17042023],[30],[UC7gQP8t_Wh6MDfWN5qtm5-w]
951,Francistown,,Botswana,BWA,Africa,-21.16636,27.502515,0.0,103417.0,2351625.0,26.4,86.82,168.0,26.8,53.3,0.0,"[wmzG0aqGnhM,AQIiP-rAFBw]","[[0],[0]]","[[90],[0]]","[[565],[952]]","[0,0]","[9032025,23122022]","[30,30]","[UCWK0oEc39hg2Emcvtn0azhA,UC7gQP8t_Wh6MDfWN5qtm5-w]"
